date_id,date,E16,E17,E2,M14,M16,M18,V1,V11,V2,V3,V4,forward_returns,risk_free_rate,market_forward_excess_returns,split
6996,2019-02-26,2.07111019135823,2.95693473089307,2.06122293394363,-0.589982272420312,0.959656084656085,0.992724867724868,1.0,0.998677248677249,0.998015873015873,0.998015873015873,0.988095238095238,0.0059251068743617,4.13888888888e-05,0.0055755795616814,0
6997,2019-02-27,2.06690461182649,2.946398076437,2.04399302487644,-0.591991181355849,0.96031746031746,0.993055555555556,1.0,0.996693121693122,0.997354497354497,0.984126984126984,0.994708994708995,-0.0011387736497163,4.13888888888e-05,-0.001488249375095,0
6998,2019-02-28,2.06271875864241,2.93595805794511,2.01703177340828,-0.592898012651887,0.960978835978836,0.993386243386243,1.0,0.99537037037037,0.996031746031746,0.951058201058201,0.986772486772487,-0.001651138079133,4.13888888888e-05,-0.0020007130108609,0
6999,2019-03-01,2.0585524702239,2.92561315752197,2.04287015100531,-0.593327086529448,0.961640211640212,0.993716931216931,0.999338624338624,0.992724867724868,0.993386243386243,0.976190476190476,0.986772486772487,0.0026383150106714,4.14682539682e-05,0.0022887400789435,0
7000,2019-03-02,2.05446586543785,2.91534903095579,2.06220597641867,-0.594298187882129,0.962301587301587,0.994047619047619,1.0,0.98478835978836,0.993386243386243,0.989417989417989,0.991402116402116,0.0015709682641931,4.1865079365e-05,0.0012209925388144,0
7001,2019-03-03,2.05039815721036,2.90517730009472,2.03577452296246,-0.595168966867511,0.962962962962963,0.994378306878307,0.99537037037037,0.975529100529101,0.989417989417989,0.902116402116402,0.991402116402116,-0.0014900792062003,4.23809523809e-05,-0.0018406700109441,0
7002,2019-03-04,2.04634919442325,2.89509653910375,1.97227519126555,-0.595629456561106,0.963624338624339,0.994708994708995,0.993386243386243,0.973544973544973,0.985449735449735,0.949074074074074,0.991402116402116,0.001217405113322,4.17857142857e-05,0.0008674730387369,0
7003,2019-03-05,2.04231882768023,2.88510535283482,1.99029479558438,-0.596221998311114,0.964285714285714,0.995039682539683,0.986111111111111,0.963624338624339,0.979497354497355,0.947089947089947,0.990740740740741,0.0013335948427573,4.16666666666e-05,0.000983817530077,0
7004,2019-03-06,2.03830690928193,2.87520237598178,1.99448545579522,-0.596500098552366,0.96494708994709,0.99537037037037,0.985449735449735,0.957671957671958,0.974867724867725,0.966931216931217,0.990740740740741,0.0007050801681891,4.1865079365e-05,0.0003555052364612,0
7005,2019-03-07,2.03431329320139,2.86538627226364,1.9992558791547,-0.596464951565379,0.965608465608466,0.995701058201058,0.975529100529101,0.993716931216931,0.982142857142857,0.902116402116402,0.993386243386243,0.0009785888902229,4.25793650793e-05,0.0006279980854791,0
7006,2019-03-08,2.03033783506001,2.85565573363492,1.9990822706713,-0.596469750374511,0.966269841269841,0.996031746031746,0.992063492063492,0.989417989417989,0.978174603174603,0.978835978835979,0.998677248677249,0.0002737367475769,4.23809523809e-05,-7.68540571668e-05,0
7007,2019-03-09,2.02638039210391,2.84600947952218,2.06016176484547,-0.596934232869864,0.966931216931217,0.996362433862434,0.98478835978836,0.99537037037037,0.976851851851852,0.937830687830688,0.999338624338624,0.0051604833135359,4.22619047619e-05,0.0048099956833953,0
7008,2019-03-10,2.02244082318066,2.83644625608565,2.0040713103105,-0.597200005252986,0.967592592592593,0.996693121693122,0.994708994708995,0.996031746031746,0.971560846560847,0.943783068783069,0.991402116402116,-0.0038893861579775,4.26587301587e-05,-0.0042405801373244,0
7009,2019-03-11,2.01851898871653,2.82696483550493,2.02029776454632,-0.59715837729233,0.968253968253968,0.99702380952381,0.994708994708995,0.990740740740741,0.966931216931217,0.96957671957672,0.970238095238095,0.0017570578015273,4.24603174603e-05,0.0014064749332915,0
7010,2019-03-12,2.01461475069399,2.81756401528792,1.95519989701723,-0.597620048498681,0.968915343915344,0.997354497354497,0.987433862433862,0.979828042328042,0.959656084656085,0.766534391534392,0.972883597883598,-0.0049501091592647,4.35714285714e-05,-0.0053016126624212,0
7011,2019-03-13,2.01072797262975,2.80824261760208,1.9665014977099,-0.597763983536418,0.96957671957672,0.997685185185185,0.980820105820106,0.994047619047619,0.972222222222222,0.967592592592593,0.975529100529101,0.0012926474924945,4.29761904761e-05,0.000941651925846,0
7012,2019-03-14,2.00685851955304,2.79899948862717,2.06543817352364,-0.59770393509731,0.970238095238095,0.998015873015873,0.991402116402116,0.982804232804233,0.96494708994709,0.984126984126984,0.975529100529101,0.0081761988052855,4.28571428571e-05,0.0078253064132401,0
7013,2019-03-15,2.00300625798442,2.78983349792855,2.01891684414543,-0.598902893008194,0.970899470899471,0.998346560846561,0.986772486772487,0.950396825396825,0.968915343915344,0.994047619047619,0.982804232804233,-0.0037251172567478,4.25793650793e-05,-0.00407590647419,0
7014,2019-03-16,1.72755062828551,2.00866278113947,2.02553054229523,-0.598914570096052,0.971560846560847,0.998677248677249,0.958994708994709,0.927910052910053,0.958994708994709,0.836640211640212,0.983465608465608,0.0015579359406801,4.26587301587e-05,0.0012071506914918,0
7015,2019-03-17,1.724721657659,2.00455281714111,2.04049677435528,-0.598885064809438,0.972222222222222,0.999007936507937,0.951058201058201,0.986111111111111,0.978174603174603,0.974206349206349,0.982142857142857,0.0013221855148826,4.45634920634e-05,0.0009698724879166,0
7016,2019-03-18,1.72190248656155,2.00046140768692,2.03766661625091,-0.598415016695868,0.972883597883598,0.999338624338624,0.983465608465608,0.996693121693122,0.991402116402116,0.999338624338624,0.982142857142857,0.0003883643180064,4.51587301587e-05,3.49401799293e-05,0
7017,2019-03-19,1.71909305550901,1.99638840210542,2.07288028864154,-0.598689135739865,0.973544973544973,0.999669312169312,0.996031746031746,0.994047619047619,0.989417989417989,0.990079365079365,0.980820105820106,0.0033386390772063,4.51587301587e-05,0.0029852189073832,0
7018,2019-03-20,1.71629330554406,1.99233365143088,2.08416065577325,-0.599505613654098,0.974206349206349,1.0,0.990740740740741,0.981481481481482,0.986111111111111,0.981481481481482,0.980820105820106,0.0015476879067284,4.55555555555e-05,0.0011938669432545,0
7019,2019-03-21,1.71350317823044,1.98829700837844,2.07621615753616,-0.60037724247804,0.974867724867725,0.994047619047619,0.986772486772487,0.978174603174603,0.982804232804233,0.94510582010582,0.979497354497355,-0.0006953831029429,4.59523809523e-05,-0.0010495056537184,0
7020,2019-03-22,1.71072261564718,1.98427832731979,2.08953449023077,-0.600625763299199,0.975529100529101,0.994378306878307,0.988756613756614,0.978174603174603,0.979497354497355,0.872354497354497,0.979497354497355,0.0017010087501592,4.71428571428e-05,0.0013460171517646,0
7021,2019-03-23,1.70784677051195,1.9802464923535,2.03527906261174,-0.601162387732811,0.976190476190476,0.994708994708995,0.987433862433862,0.951058201058201,0.976190476190476,0.941137566137566,0.973544973544973,-0.0036278025340018,4.74206349206e-05,-0.0039837544498567,0
7022,2019-03-24,1.70498072752707,1.97623258058046,2.01820940991551,-0.601584620563827,0.976851851851852,0.995039682539683,0.974206349206349,0.998015873015873,0.996031746031746,0.996693121693122,0.990079365079365,-0.0003098737309558,4.7738095238e-05,-0.0006658256468106,0
7023,2019-03-25,1.70212442555912,1.97223644825719,2.02604858755173,-0.601482527014651,0.977513227513228,0.99537037037037,0.997354497354497,0.993386243386243,0.994047619047619,0.991402116402116,0.990740740740741,0.0009299084698601,4.7619047619e-05,0.0005740636968624,0
7024,2019-03-26,1.69927780401157,1.96825795324679,1.99129469186323,-0.602753042301642,0.978174603174603,0.995701058201058,0.992063492063492,0.978835978835979,0.992063492063492,0.978174603174603,0.992724867724868,-0.002322610701173,4.70238095238e-05,-0.0026779475376628,0
7025,2019-03-27,1.69644080281874,1.96429695499586,1.90134390400782,-0.603936423071028,0.978835978835979,0.996031746031746,0.988756613756614,0.991402116402116,0.991402116402116,0.865079365079365,0.992724867724868,-0.0050052378319702,4.92063492063e-05,-0.0053619000652854,0
7026,2019-03-28,1.69361336243984,1.96035331451182,2.0012729828385,-0.604081983512657,0.979497354497355,0.996362433862434,0.991402116402116,0.992063492063492,0.988095238095238,0.906084656084656,0.988095238095238,0.0085010136987653,4.88095238095e-05,0.0081444546400533,0
7027,2019-03-29,1.69079542385317,1.95642689434058,1.96239751845781,-0.605764482577021,0.98015873015873,0.996693121693122,0.991402116402116,0.997354497354497,0.989417989417989,0.976851851851852,0.988095238095238,-0.0029386744964277,4.88095238095e-05,-0.0032958406979968,0
7028,2019-03-30,1.68798692855029,1.9525175585447,1.97407689928145,-0.606895284510275,0.980820105820106,0.99702380952381,0.994708994708995,0.994708994708995,0.991402116402116,0.978174603174603,0.990079365079365,0.0017063520260451,4.92063492063e-05,0.0013489874117776,0
7029,2019-03-31,1.68518781853038,1.94862517268181,2.05362591027874,-0.609250911429241,0.981481481481482,0.997354497354497,0.997354497354497,0.988425925925926,0.988756613756614,0.89021164021164,0.990079365079365,0.0065427801501496,4.92063492063e-05,0.006185419504136,0
7030,2019-04-01,1.68239803629457,1.94474960378349,2.03924413931926,-0.611893703138908,0.982142857142857,0.997685185185185,0.99537037037037,0.996031746031746,0.991402116402116,0.988095238095238,0.990079365079365,-0.0008846496022579,5.07142857142e-05,-0.0012425261212874,0
7031,2019-04-02,1.67961752484043,1.94089072033449,2.06155109361046,-0.61383263275576,0.982804232804233,0.998015873015873,0.997354497354497,0.992724867724868,0.989417989417989,0.950396825396825,0.989417989417989,0.002309824539868,5.01984126984e-05,0.0019514440525846,0
7032,2019-04-03,1.67684622765651,1.93704839225226,2.05236526211387,-0.615919040561053,0.983465608465608,0.998346560846561,0.997354497354497,0.996693121693122,0.992063492063492,0.978835978835979,0.990079365079365,-0.0004993086827205,4.92063492063e-05,-0.0008567725033373,0
7033,2019-04-04,1.67408408871692,1.93322249086694,2.17615277220908,-0.617940982665825,0.984126984126984,0.998677248677249,0.998677248677249,0.997354497354497,0.991402116402116,0.80952380952381,0.989417989417989,0.0101448716144392,4.85317460317e-05,0.0097881181112827,0
7034,2019-04-05,1.67133105247604,1.92941288890155,2.16736039741581,-0.620509090386586,0.98478835978836,0.999007936507937,0.999338624338624,0.996693121693122,0.991402116402116,0.998677248677249,0.986111111111111,-0.0006086657885093,5.01984126984e-05,-0.0009667446884912,0
7035,2019-04-06,1.80281007524957,1.74580230484534,2.26976209948838,-0.623088069484266,0.985449735449735,0.999338624338624,0.998677248677249,0.992724867724868,0.989417989417989,0.869047619047619,0.987433862433862,0.0087549010262366,4.99206349206e-05,0.0083965205389532,0
7036,2019-04-07,1.79963259878873,1.74271364782519,2.23805979837332,-0.625103670297934,0.986111111111111,0.999669312169312,0.998677248677249,0.982142857142857,0.990740740740741,0.998677248677249,0.993386243386243,-0.0020753933877022,4.91269841269e-05,-0.0024326587956206,0
7037,2019-04-08,1.79646694445365,1.73963597342907,2.21841954814876,-0.62695251265244,0.986772486772487,1.0,0.991402116402116,0.98015873015873,0.989417989417989,0.790343915343915,0.990740740740741,-0.0012100131014143,4.90079365079e-05,-0.0015673777156819,0
7038,2019-04-09,1.79331303301276,1.73656920889669,2.16368785103714,-0.628405543655417,0.987433862433862,0.992724867724868,0.992724867724868,0.982804232804233,0.985449735449735,0.92526455026455,0.989417989417989,-0.0035965773505245,4.94047619047e-05,-0.0039543427584429,0
7039,2019-04-10,1.79017078598415,1.73351328213535,2.15674951407761,-0.629846323191058,0.988095238095238,0.993055555555556,0.994708994708995,0.989417989417989,0.98015873015873,0.986111111111111,0.989417989417989,0.0001899769016373,5.09126984126e-05,-0.0001686099348524,0
7040,2019-04-11,1.78704012562651,1.73046812171201,2.18942894078241,-0.631417014068607,0.988756613756614,0.993386243386243,0.99537037037037,0.988095238095238,0.970238095238095,0.742724867724868,0.989417989417989,0.0031530161041293,5.0119047619e-05,0.002794734823195,0
7041,2019-04-12,1.78392097493025,1.72743365684558,2.25570934878558,-0.633527480363535,0.989417989417989,0.993716931216931,0.996031746031746,0.992063492063492,0.962962962962963,0.944444444444444,0.989417989417989,0.0054530995897048,5e-05,0.0050950246579769,0
7042,2019-04-13,1.78068330713364,1.72440503722883,2.29170961674688,-0.635621499757001,0.990079365079365,0.994047619047619,0.997354497354497,0.996693121693122,0.982804232804233,0.970238095238095,0.990079365079365,0.0030130691582224,4.97222222222e-05,0.0026552005757008,0
7043,2019-04-14,1.77745761241894,1.72138699705333,2.30631954450624,-0.638099269921125,0.990740740740741,0.994378306878307,0.998677248677249,0.964285714285714,0.98015873015873,0.923280423280423,0.986772486772487,0.0017648605528586,5.0119047619e-05,0.0014063848274799,0
7044,2019-04-15,1.77424380867435,1.71837946719408,2.24319681727405,-0.640572390617288,0.991402116402116,0.994708994708995,0.990079365079365,0.976190476190476,0.982142857142857,0.981481481481482,0.987433862433862,-0.0001124520846828,5.19841269841e-05,-0.0004724555878392,0
7045,2019-04-16,1.77104181456838,1.71538237915083,2.18421684877278,-0.642247547890272,0.992063492063492,0.995039682539683,0.997354497354497,0.974867724867725,0.981481481481482,0.956349206349206,0.984126984126984,-0.0040862233916007,5.05158730158e-05,-0.004445111815392,0
7046,2019-04-17,1.7678515495403,1.71239566504076,2.29641347995215,-0.644384816215982,0.992724867724868,0.99537037037037,0.994708994708995,0.974867724867725,0.981481481481482,0.962962962962963,0.985449735449735,0.008327374678785,5.09126984126e-05,0.0079682878422952,0
7047,2019-04-18,1.7646729337907,1.70941925759132,2.36180953883179,-0.646982223146568,0.993386243386243,0.995701058201058,0.996031746031746,0.96031746031746,0.973544973544973,0.966269841269841,0.985449735449735,0.0063412251827463,5.0992063492e-05,0.0059817375526057,0
7048,2019-04-19,1.76150588827223,1.70645309013315,2.3133623688881,-0.649346322612033,0.994047619047619,0.996031746031746,0.989417989417989,0.947089947089947,0.966269841269841,0.923941798941799,0.984126984126984,-0.0038404176546266,5.21825396825e-05,-0.0042009171895291,0
7049,2019-04-20,1.75835033468045,1.70349709659306,2.29695306081814,-0.6512137892528,0.994708994708995,0.996362433862434,0.986772486772487,0.951058201058201,0.966269841269841,0.882275132275132,0.984126984126984,-0.0005240108060102,5.36904761904e-05,-0.0008856333567857,0
7050,2019-04-21,1.75520619544479,1.70055121148721,2.31801949808321,-0.653013013713944,0.99537037037037,0.996693121693122,0.990079365079365,0.921957671957672,0.967592592592593,0.990740740740741,0.988095238095238,0.0020596936644077,5.35714285714e-05,0.0016977695263306,0
7051,2019-04-22,1.75207339371974,1.69761536991426,2.30609526999765,-0.655188510144726,0.996031746031746,0.99702380952381,0.96957671957672,0.908068783068783,0.962301587301587,0.84457671957672,0.986772486772487,-0.0002616039446612,5.23809523809e-05,-0.0006222106224208,0
7052,2019-04-23,1.74895185337605,1.6946895075487,2.28628767583687,-0.656293422596198,0.996693121693122,0.997354497354497,0.946428571428571,0.89021164021164,0.958333333333333,0.611772486772487,0.987433862433862,-0.0011962168625141,5.15079365079e-05,-0.0015561092545594,0
7053,2019-04-24,1.74584149899213,1.69177356063429,2.29078887443863,-0.657280800839839,0.997354497354497,0.997685185185185,0.942460317460317,0.82473544973545,0.952380952380952,0.371693121693122,0.986111111111111,0.0004865451006896,5.17063492063e-05,0.0001263511213427,0
7054,2019-04-25,1.74274225584558,1.68886746597747,2.30883699650601,-0.658351945475004,0.998015873015873,0.998015873015873,0.923280423280423,0.90707671957672,0.943783068783069,0.371031746031746,0.986111111111111,0.0020574592217144,5.5873015873e-05,0.0016932057185579,0
7055,2019-04-26,1.73965404990481,1.68597116094103,2.23431177070701,-0.659782719921105,0.998677248677249,0.998346560846561,0.937169312169312,0.942460317460317,0.951719576719577,0.699074074074074,0.982804232804233,-0.0037704858763468,5.4365079365e-05,-0.0041325092207731,0
7056,2019-04-27,1.73657680782081,1.68308458343774,2.33760514475102,-0.660716220008719,0.999338624338624,0.998677248677249,0.968253968253968,0.883597883597884,0.94510582010582,0.525793650793651,0.983465608465608,0.0071573112545984,5.37698412698e-05,0.00679529584668,0
7057,2019-04-28,2.9157857107485,2.20983893655721,2.41582902197296,-0.663314822307476,1.0,0.999007936507937,0.951719576719577,0.87962962962963,0.939153439153439,0.289021164021164,0.937169312169312,0.0063251107551887,5.46825396825e-05,0.0059625913790163,0
7058,2019-04-29,2.90563964531674,2.20471337558627,2.46274167035584,-0.665181274628948,0.974867724867725,0.999338624338624,0.967592592592593,0.909391534391534,0.932539682539683,0.988756613756614,0.953042328042328,0.0042148849199523,5.4365079365e-05,0.0038522504644149,0
7059,2019-04-30,2.89558414142028,2.19961536652112,2.54921131415645,-0.66717079143872,0.94973544973545,0.999669312169312,0.96957671957672,0.879298941798942,0.919973544973545,0.637566137566138,0.952380952380952,0.0066639668657568,5.4365079365e-05,0.006301130029267,0
7060,2019-05-01,2.88561781330691,2.1945446473794,2.56381654417657,-0.668759613139351,0.931216931216931,1.0,0.961640211640212,0.842592592592593,0.903439153439153,0.822089947089947,0.943783068783069,0.0018286883868128,5.4365079365e-05,0.0014659626614341,0
7061,2019-05-02,2.87573930480073,2.18950095965733,2.57347620419731,-0.670133587826451,0.925925925925926,0.994047619047619,0.951058201058201,0.794312169312169,0.889550264550265,0.611772486772487,0.94510582010582,0.0022634345161969,5.47619047619e-05,0.0019002048225642,0
7062,2019-05-03,2.86594728849443,2.18448404827039,2.55081157927357,-0.67118430452268,0.94973544973545,0.994378306878307,0.941798941798942,0.822751322751323,0.867063492063492,0.384920634920635,0.94510582010582,-0.0015298317685237,5.61507936507e-05,-0.0018937836843786,0
7063,2019-05-04,2.85624046496836,2.17949366149528,2.63707534225473,-0.672587519165945,0.974867724867725,0.994708994708995,0.943121693121693,0.819113756613757,0.849867724867725,0.92526455026455,0.907407407407407,0.0072960748136967,5.53571428571e-05,0.0069323252787942,0
7064,2019-05-05,2.84661756203536,2.17452955091302,2.69907014836499,-0.673728199435976,0.962962962962963,0.995039682539683,0.933201058201058,0.802579365079365,0.828703703703704,0.704365079365079,0.882275132275132,0.0065189050367713,5.56746031746e-05,0.0061548539145672,0
7065,2019-05-06,2.83707733401037,2.16959147135328,2.64300374993803,-0.674585120951203,0.939153439153439,0.99537037037037,0.937169312169312,0.775462962962963,0.788359788359788,0.658068783068783,0.849867724867725,-0.0034182500344861,5.59523809523e-05,-0.003782697982087,0
7066,2019-05-07,2.82761856100389,2.16467918083983,2.76106035388875,-0.675114808286437,0.955026455026455,0.995701058201058,0.924603174603175,0.827380952380952,0.779100529100529,0.927248677248677,0.838624338624339,0.0095317181406888,5.53571428571e-05,0.0091679844788022,0
7067,2019-05-08,2.81824004823826,2.15979244053708,2.73048066744621,-0.676173001081065,0.978835978835979,0.996031746031746,0.938492063492063,0.936177248677249,0.74537037037037,0.890873015873016,0.798941798941799,-0.00168091241904,5.61507936507e-05,-0.002045471477752,0
7068,2019-05-09,2.80894062538606,2.15493101469778,2.78088205763865,-0.677539904673731,0.933862433862434,0.996362433862434,0.939814814814815,0.911706349206349,0.729497354497355,0.625,0.814814814814815,0.0045496880050874,5.57539682539e-05,0.0041856368828834,0
7069,2019-05-10,2.79971914592965,2.1500946706117,2.88048375642374,-0.679116653436437,0.882936507936508,0.996693121693122,0.907407407407407,0.818121693121693,0.702380952380952,0.558862433862434,0.814153439153439,0.0081309513735468,5.56746031746e-05,0.0077669081878506,0
7070,2019-05-11,2.79057448654111,2.14528317855539,2.89993380245473,-0.680404224970043,0.761904761904762,0.99702380952381,0.875,0.748677248677249,0.671957671957672,0.269179894179894,0.755952380952381,0.0021224659762586,5.51587301587e-05,0.0017588275524672,0
7071,2019-05-12,2.78150554648181,2.14049631174299,2.88209266896422,-0.681122442305686,0.820767195767196,0.997354497354497,0.782407407407407,0.83994708994709,0.645502645502645,0.555555555555556,0.517857142857143,-0.0003882943617006,5.60714285714e-05,-0.0007526550077142,0
7072,2019-05-13,2.77251124702094,2.13573384627793,2.88011934592657,-0.681570190939386,0.853174603174603,0.997685185185185,0.810846560846561,0.837962962962963,0.619047619047619,0.762566137566138,0.527116402116402,0.000423758753792,5.59523809523e-05,5.96044569848e-05,0
7073,2019-05-14,2.34378402415108,1.99295636555026,3.0300582794327,-0.682010504502415,0.853505291005291,0.998015873015873,0.827380952380952,0.818452380952381,0.595899470899471,0.728835978835979,0.523809523809524,0.0115778323994224,5.52777777777e-05,0.0112141860391231,0
7074,2019-05-15,2.33787091368179,1.98889048509621,2.9267618142417,-0.682801880090487,0.853835978835979,0.998346560846561,0.805555555555556,0.766534391534392,0.599206349206349,0.731481481481482,0.533730158730159,-0.0066299113236695,5.50793650793e-05,-0.0069933473665085,0
7075,2019-05-16,2.33199324604155,1.98484280800563,2.76878640802747,-0.681718433383591,0.854166666666667,0.998677248677249,0.834656084656085,0.778439153439153,0.558201058201058,0.670634920634921,0.53505291005291,-0.0102571308852754,5.45634920634e-05,-0.0106202613725588,0
7076,2019-05-17,1.9076262825949,1.91199841333691,2.76611297006514,-0.681724221658538,0.854497354497355,0.999007936507937,0.838624338624339,0.850198412698413,0.539021164021164,0.949074074074074,0.384920634920635,0.000496877057412,5.65476190476e-05,0.0001322148240968,0
